datetime,Ocean_Temp_C (Celsius),Ocean_pH,Ocean_Salinity (ppt),Ocean_Conductivity (mS/cm),Ocean_ORP (millivolts),Ocean_BGA_PE (Cells/Liter),Ocean_Chlorophyll (micrograms/Liter),Ocean_DO_sat (%)
2020/08/02 04:30:00,25.025,8.497499,34.079998,52.081249,759.878906,169907.1875,675.199951,88
2020/08/02 04:45:00,25.044998,8.497499,34.059998,52.037498,759.882812,169907.1875,672.799988,88.5
2020/08/02 05:00:00,25.025,8.495,34.059998,52,759.875,169881.5938,673.599976,89
2020/08/02 05:15:00,25.004999,8.495,34.059998,52.03125,759.878906,169907.1875,673.599976,88.5
2020/08/02 05:30:00,25.004999,8.495,34.049999,52.125,759.878906,169881.5938,673.599976,87
2020/08/02 05:45:00,25.025,8.495,34.059998,52.125,759.878906,169881.5938,675.199951,93.5
2020/08/02 06:00:00,25.004999,8.495,34.049999,52.106247,759.878906,169907.1875,672,90.5
2020/08/02 06:15:00,25.044998,8.495,34.049999,52.137497,759.878906,169881.5938,675.199951,86.5
2020/08/02 06:30:00,25.109999,8.3825,34.039997,51.899998,759.882812,169881.5938,673.599976,89
2020/08/02 06:45:00,25.025,8.447499,34.049999,51.875,759.878906,169907.1875,672,88
2020/08/02 07:00:00,25.004999,8.445,34.049999,51.831249,759.875,169881.5938,674.399963,88.5
2020/08/02 07:15:00,25.004999,8.447499,34.059998,51.8125,759.878906,169881.5938,674.399963,89.5
2020/08/02 07:30:00,25.004999,8.445,34.039997,51.768749,759.875,169881.5938,673.599976,88
2020/08/02 07:45:00,25.109999,8.402499,34.169998,51.762497,759.875,169881.5938,673.599976,92
2020/08/02 08:00:00,25.109999,8.4,34.16,51.981247,755.875,169881.5938,673.599976,90.5
2020/08/02 08:15:00,25.004999,8.459999,34.149998,51.84375,759.875,169907.1875,672.799988,91
2020/08/02 08:30:00,25.004999,8.459999,34.149998,51.931248,759.867187,169881.5938,673.599976,89.5
2020/08/02 08:45:00,25.109999,8.397499,34.149998,51.962498,759.871094,169881.5938,672.799988,93.5
2020/08/02 09:00:00,25.059999,8.025,34.16,51.856247,759.871094,169881.5938,674.399963,88
2020/08/02 09:15:00,25.119999,8.027499,34.189999,51.75,759.871094,169881.5938,672.799988,90
2020/08/02 09:30:00,25.094999,8.0875,34.179996,51.96875,755.871094,169856,674.399963,91.5
2020/08/02 09:45:00,25.089998,8.147499,34.189999,51.8125,755.863281,169881.5938,672,92
2020/08/02 10:00:00,25.109999,8.152499,34.189999,51.774998,755.875,169881.5938,674.399963,91.5
2020/08/02 10:15:00,25.044998,8.214999,34.199997,51.849998,751.871094,169881.5938,672.799988,93
2020/08/02 10:30:00,25.044998,8.4675,34.199997,51.856247,751.875,169881.5938,674.399963,91
2020/08/02 10:45:00,25.064999,8.4625,34.169998,51.899998,751.871094,169881.5938,672,91
2020/08/02 11:00:00,25.044998,8.4625,34.169998,51.899998,751.871094,169881.5938,674.399963,94.5
2020/08/02 11:15:00,25.044998,8.459999,34.16,51.918747,751.875,169881.5938,675.199951,95
2020/08/02 11:30:00,25.064999,8.459999,34.16,51.824997,751.871094,169881.5938,675.199951,91
2020/08/02 11:45:00,25.084999,8.464999,34.189999,51.981247,747.875,169881.5938,673.599976,91
2020/08/02 12:00:00,25.064999,8.459999,34.149998,51.943748,747.875,169881.5938,672,93.5
2020/08/02 12:15:00,25.064999,8.459999,34.139999,51.943748,747.875,169881.5938,674.399963,93
2020/08/02 12:30:00,25.064999,8.459999,34.139999,51.893749,747.867187,169881.5938,672.799988,95
2020/08/02 12:45:00,25.084999,8.4575,34.139999,51.912498,747.871094,169881.5938,674.399963,95
2020/08/02 13:00:00,25.084999,8.4575,34.129997,51.899998,747.867187,169830.3906,672.799988,96
2020/08/02 13:15:00,25.084999,8.4575,34.119999,51.893749,747.875,169881.5938,674.399963,96
2020/08/02 13:30:00,25.105,8.4625,34.16,51.899998,747.875,169881.5938,672,95.5
2020/08/02 13:45:00,25.105,8.4625,34.139999,51.862499,747.875,169881.5938,675.199951,96
2020/08/02 14:00:00,25.105,8.464999,34.169998,51.831249,747.875,169881.5938,673.599976,97
2020/08/02 14:15:00,25.105,8.4675,34.169998,51.849998,747.871094,169881.5938,673.599976,96
2020/08/02 14:30:00,25,8.522499,34.139999,51.862499,747.871094,169881.5938,672.799988,97.5
2020/08/02 14:45:00,25,8.532499,34.189999,51.862499,747.875,169881.5938,674.399963,97.5
2020/08/02 15:00:00,25.105,8.4725,34.199997,51.924999,747.871094,169907.1875,672,97.5
2020/08/02 15:15:00,25,8.525,34.139999,51.949997,747.871094,169881.5938,675.199951,96.5
2020/08/02 15:30:00,25,8.525,34.149998,51.943748,747.867187,169881.5938,675.199951,96.5
2020/08/02 15:45:00,25,8.5525,34.049999,52.149998,747.871094,169881.5938,674.399963,96.5
2020/08/02 16:00:00,25.019999,8.514999,34.429996,52.131248,747.875,169830.3906,673.599976,100
2020/08/02 16:15:00,25.019999,8.5175,34.099998,51.9375,747.875,169881.5938,674.399963,95.5
2020/08/02 16:30:00,25,8.522499,34.129997,51.956249,747.871094,169881.5938,672,99.5
2020/08/02 16:45:00,25.019999,8.509999,34.059998,51.987499,747.871094,169881.5938,674.399963,97
2020/08/02 17:00:00,25.039999,8.5,34,51.956249,747.875,169881.5938,672,98.5
2020/08/02 17:15:00,25.039999,8.5075,34.059998,51.974998,747.871094,169728,673.599976,94
2020/08/02 17:30:00,25.039999,8.504999,34.039997,51.75,751.875,169881.5938,675.199951,99
2020/08/02 17:45:00,25.039999,8.522499,34.129997,51.75,751.871094,169881.5938,672,101.5
2020/08/02 18:00:00,25.039999,8.549999,33.939999,51.731247,747.875,169881.5938,675.199951,96.5
2020/08/02 18:15:00,25.039999,8.5575,34.079998,52.21875,747.871094,169881.5938,675.199951,95.5
2020/08/02 18:30:00,25.019999,8.5575,34.07,52.1875,747.875,169881.5938,675.199951,96
2020/08/02 18:45:00,25.059999,8.554999,34.059998,52.1875,747.875,169881.5938,675.199951,92.5
2020/08/02 19:00:00,25.059999,8.554999,34.059998,52.1875,747.871094,169881.5938,673.599976,92.5
2020/08/02 19:15:00,25.039999,8.5525,34.039997,52.174999,747.871094,169881.5938,674.399963,95
2020/08/02 19:30:00,25,8.5525,34.039997,52.206249,747.871094,169881.5938,674.399963,96
2020/08/02 19:45:00,25,8.5525,34.049999,52.199997,747.878906,169881.5938,675.199951,92.5
2020/08/02 20:00:00,25.105,8.49,34.039997,52.206249,747.875,169881.5938,674.399963,94.5
2020/08/02 20:15:00,25,8.5525,34.049999,52.131248,747.871094,169881.5938,673.599976,94
2020/08/02 20:30:00,25,8.5525,34.039997,52.106247,747.875,169881.5938,672.799988,95.5
2020/08/02 20:45:00,25,8.559999,33.66,51.393749,747.878906,169907.1875,672.799988,94.5
2020/08/02 21:00:00,25,8.5575,33.639999,51.418747,747.871094,169881.5938,672.799988,94
2020/08/02 21:15:00,25,8.5575,33.639999,51.40625,747.878906,169881.5938,675.199951,93
2020/08/02 21:30:00,25.105,8.49,33.619999,51.431248,747.871094,169881.5938,675.199951,91.5
2020/08/02 21:45:00,25.084999,8.48,33.559998,51.268749,751.875,169881.5938,674.399963,93
2020/08/02 22:00:00,25.105,8.485,33.599998,51.331249,751.871094,169881.5938,672,92.5
2020/08/02 22:15:00,25.064999,8.492499,33.629997,51.40625,751.871094,169804.7969,675.199951,91
2020/08/02 22:30:00,25.084999,8.482499,33.579998,51.362499,751.875,169881.5938,675.199951,90
2020/08/02 22:45:00,25.084999,8.49,33.619999,51.268749,751.875,169779.1875,675.199951,93
2020/08/02 23:00:00,25.105,8.49,33.619999,51.25,751.871094,169881.5938,672,92
2020/08/02 23:15:00,25.105,8.49,33.629997,51.487499,747.871094,169881.5938,673.599976,90
2020/08/02 23:30:00,25.084999,8.49,33.619999,51.487499,747.871094,169881.5938,672,92.5
2020/08/02 23:45:00,25.084999,8.4775,33.559998,51.262497,751.875,169830.3906,672,93.5
2020/08/03 00:00:00,25.105,8.469999,33.509998,51.387497,751.871094,169881.5938,672,92.5
2020/08/03 00:15:00,25.064999,8.487499,33.609997,51.493748,751.871094,169881.5938,672.799988,90.5
2020/08/03 00:30:00,25.064999,8.464999,33.82,51.5,755.875,169881.5938,673.599976,90
2020/08/03 00:45:00,25.084999,8.464999,33.829998,51.524998,755.871094,169881.5938,672.799988,90
2020/08/03 01:00:00,25.064999,8.4675,33.829998,51.53125,755.875,169881.5938,675.199951,88
2020/08/03 01:15:00,25.105,8.495,34.07,52.162498,751.875,169907.1875,674.399963,94
2020/08/03 01:30:00,25.064999,8.492499,34.07,52.181248,751.871094,169881.5938,674.399963,90.5
2020/08/03 01:45:00,25.064999,8.495,34.07,52.199997,751.871094,169881.5938,673.599976,91
2020/08/03 02:00:00,25.064999,8.492499,34.059998,52.237499,751.871094,169881.5938,674.399963,89.5
2020/08/03 02:15:00,25.064999,8.492499,34.059998,52,755.875,169881.5938,672,88.5
2020/08/03 02:30:00,25.044998,8.492499,34.059998,52.024998,755.875,169881.5938,675.199951,88.5
2020/08/03 02:45:00,25.025,8.492499,34.059998,52.037498,755.871094,169881.5938,672.799988,90
2020/08/03 03:00:00,25.004999,8.492499,34.059998,52.068748,755.875,169881.5938,672,88.5
2020/08/03 03:15:00,25.025,8.492499,34.049999,52.068748,755.875,169881.5938,673.599976,89.5
2020/08/03 03:30:00,25.025,8.492499,34.049999,52.106247,755.875,169881.5938,672,89.5
2020/08/03 03:45:00,25.044998,8.49,34.049999,52.037498,755.875,169779.1875,672.799988,87.5
2020/08/03 04:00:00,25.044998,8.49,34.039997,52.106247,755.875,169881.5938,673.599976,89
2020/08/03 04:15:00,25.025,8.49,34.039997,52.149998,755.875,169881.5938,672,88.5
2020/08/03 04:30:00,25.044998,8.487499,34.029999,52.181248,755.871094,169881.5938,675.199951,89
2020/08/03 04:45:00,25.044998,8.487499,34.029999,52.168747,755.875,169881.5938,673.599976,88
2020/08/03 05:00:00,25.064999,8.487499,34.029999,52.224998,755.875,169881.5938,674.399963,89.5
2020/08/03 05:15:00,25.044998,8.487499,34.019997,52.237499,755.867187,169881.5938,672.799988,89.5
2020/08/03 05:30:00,25.025,8.485,34.009998,52.21875,755.871094,169881.5938,675.199951,89
2020/08/03 05:45:00,25.025,8.487499,34.009998,52.243748,755.875,169881.5938,672.799988,87.5
2020/08/03 06:00:00,25.025,8.485,34.009998,52.006248,759.875,169881.5938,675.199951,91.5
2020/08/03 06:15:00,25.025,8.485,34,52.006248,759.867187,169881.5938,674.399963,88
2020/08/03 06:30:00,25.025,8.487499,34.029999,52.212498,755.878906,169881.5938,672.799988,89
2020/08/03 06:45:00,25.025,8.474999,34.209999,51.993748,755.875,169881.5938,674.399963,90
2020/08/03 07:00:00,25.004999,8.447499,34.399998,52.224998,755.871094,169881.5938,674.399963,89.5
2020/08/03 07:15:00,25.004999,8.469999,34.189999,51.96875,755.875,169881.5938,674.399963,90
2020/08/03 07:30:00,25.025,8.469999,34.189999,51.918747,755.875,169881.5938,672.799988,90.5
2020/08/03 07:45:00,25.025,8.49,34.049999,52.137497,755.867187,169881.5938,674.399963,89
2020/08/03 08:00:00,25.025,8.469999,34.199997,51.887497,755.875,169881.5938,673.599976,90
2020/08/03 08:15:00,25.004999,8.482499,34.019997,52.081249,755.863281,169881.5938,673.599976,91
2020/08/03 08:30:00,25.025,8.48,34.019997,52.043747,755.871094,169881.5938,675.199951,89.5
2020/08/03 08:45:00,25.025,8.48,34.019997,52.043747,755.867187,169881.5938,674.399963,89
2020/08/03 09:00:00,25.044998,8.48,34.029999,52,755.867187,169881.5938,673.599976,90.5
2020/08/03 09:15:00,25.025,8.4725,34.239998,51.993748,751.871094,169881.5938,673.599976,90.5
2020/08/03 09:30:00,25.025,8.4725,34.23,51.981247,751.867187,169881.5938,673.599976,95.5
2020/08/03 09:45:00,25.025,8.4725,34.239998,51.9375,751.871094,169881.5938,672,93
2020/08/03 10:00:00,25.025,8.469999,34.219997,51.987499,751.867187,169881.5938,675.199951,95
2020/08/03 10:15:00,25.025,8.469999,34.209999,51.974998,751.871094,169881.5938,672.799988,91
2020/08/03 10:30:00,25.025,8.469999,34.209999,51.943748,751.871094,169881.5938,672.799988,92.5
2020/08/03 10:45:00,25.025,8.469999,34.199997,51.956249,751.871094,169881.5938,672,92.5
2020/08/03 11:00:00,25.044998,8.4675,34.179996,51.962498,751.875,169881.5938,673.599976,95.5
2020/08/03 11:15:00,25.044998,8.464999,34.169998,51.949997,751.871094,169881.5938,674.399963,96
2020/08/03 11:30:00,25.099998,8.025,34.16,51.899998,751.871094,169881.5938,675.199951,95.5
2020/08/03 11:45:00,25.054998,8.0875,34.149998,51.96875,747.867187,169881.5938,672,98
2020/08/03 12:00:00,25.115,8.0875,34.16,51.931248,747.871094,169881.5938,672.799988,94.5
2020/08/03 12:15:00,25.029999,8.145,34.109997,51.962498,747.871094,169881.5938,674.399963,94
2020/08/03 12:30:00,25.025,8.455,34.109997,51.924999,751.871094,169881.5938,673.599976,95
2020/08/03 12:45:00,25.044998,8.452499,34.099998,51.78125,755.875,169881.5938,672.799988,99.5
2020/08/03 13:00:00,25.064999,8.452499,34.089996,51.799999,755.871094,169881.5938,672.799988,98.5
2020/08/03 13:15:00,25.084999,8.452499,34.079998,51.831249,755.875,169881.5938,672.799988,98
2020/08/03 13:30:00,25.064999,8.487499,33.919998,51.568748,755.871094,169881.5938,674.399963,94
2020/08/03 13:45:00,25.084999,8.45,34.059998,51.84375,755.871094,169881.5938,674.399963,94.5
2020/08/03 14:00:00,25.064999,8.447499,34.049999,51.875,755.875,169804.7969,674.399963,94.5
2020/08/03 14:15:00,25.084999,8.447499,34.049999,51.856247,755.871094,169881.5938,672,93.5
2020/08/03 14:30:00,25.084999,8.445,34.049999,51.837498,755.871094,169881.5938,673.599976,93.5
2020/08/03 14:45:00,25.105,8.442499,34.039997,51.837498,755.871094,169881.5938,673.599976,95.5
2020/08/03 15:00:00,25.084999,8.44,34.019997,51.887497,755.875,169881.5938,674.399963,98
2020/08/03 15:15:00,25.105,8.4375,34.009998,51.856247,755.871094,169881.5938,674.399963,99
2020/08/03 15:30:00,25,8.559999,33.989998,51.574997,755.875,169881.5938,672.799988,95.5
2020/08/03 15:45:00,25.105,8.492499,33.969997,51.587498,755.875,169881.5938,673.599976,94.5
2020/08/03 16:00:00,25.105,8.495,33.969997,51.618748,755.867187,169881.5938,675.199951,96
2020/08/03 16:15:00,25.105,8.492499,33.959999,51.599998,755.875,169881.5938,672,96.5
2020/08/03 16:30:00,25,8.5575,33.98,51.587498,755.867187,169881.5938,672.799988,98
2020/08/03 16:45:00,25.105,8.49,33.949997,51.612499,755.875,169881.5938,673.599976,97.5
2020/08/03 17:00:00,25,8.5525,33.949997,51.618748,755.875,169881.5938,673.599976,96
2020/08/03 17:15:00,25.105,8.487499,33.939999,51.506248,759.875,169881.5938,672,98
2020/08/03 17:30:00,25,8.5025,34.009998,51.837498,759.871094,169881.5938,675.199951,96
2020/08/03 17:45:00,25.084999,8.497499,33.989998,51.568748,759.875,169881.5938,674.399963,95
2020/08/03 18:00:00,25.019999,8.5,34.009998,51.849998,759.875,169881.5938,672.799988,94
2020/08/03 18:15:00,25.019999,8.559999,33.66,51.331249,759.871094,169881.5938,672.799988,94.5
2020/08/03 18:30:00,25,8.5575,33.639999,51.34375,759.871094,169881.5938,672,93.5
2020/08/03 18:45:00,25,8.5525,33.959999,51.618748,759.878906,169881.5938,673.599976,91.5
2020/08/03 19:00:00,25.019999,8.5,34.349998,52.099998,759.875,169881.5938,672,93.5
2020/08/03 19:15:00,25,8.527499,34.16,51.831249,759.875,169907.1875,675.199951,94
2020/08/03 19:30:00,25.019999,8.514999,34.429996,52.09375,759.871094,169881.5938,673.599976,93
2020/08/03 19:45:00,25,8.514999,34.429996,52.112499,759.875,169881.5938,674.399963,94.5
2020/08/03 20:00:00,25.105,8.45,34.419998,52.099998,759.875,169881.5938,674.399963,95
2020/08/03 20:15:00,25.084999,8.45,34.419998,52.006248,763.875,169881.5938,673.599976,92
2020/08/03 20:30:00,25.044998,8.45,34.419998,52.149998,763.871094,169881.5938,673.599976,92
2020/08/03 20:45:00,25.064999,8.45,34.419998,52.193748,763.863281,169881.5938,672.799988,92
2020/08/03 21:00:00,25.044998,8.447499,34.41,52.193748,763.871094,169881.5938,674.399963,91.5
2020/08/03 21:15:00,25.044998,8.447499,34.41,52.231247,763.871094,169881.5938,674.399963,94
2020/08/03 21:30:00,25.025,8.447499,34.41,52.012497,767.878906,169907.1875,672,91
2020/08/03 21:45:00,25.025,8.447499,34.41,52,767.871094,169881.5938,673.599976,92
2020/08/03 22:00:00,25.109999,8.384999,34.399998,52.012497,767.871094,169881.5938,673.599976,93.5
2020/08/03 22:15:00,25.004999,8.447499,34.399998,52.018749,767.875,169881.5938,672.799988,93
2020/08/03 22:30:00,25.109999,8.384999,34.399998,52.043747,767.871094,169881.5938,672.799988,89
2020/08/03 22:45:00,25.004999,8.445,34.389999,52.043747,767.871094,169881.5938,672.799988,90
2020/08/03 23:00:00,25.109999,8.384999,34.41,52.043747,767.875,169881.5938,674.399963,91
2020/08/03 23:15:00,25.109999,8.3825,34.399998,52.237499,763.875,169881.5938,674.399963,91
2020/08/03 23:30:00,25.004999,8.445,34.399998,52.237499,763.875,169881.5938,673.599976,91
2020/08/03 23:45:00,25.004999,8.447499,34.399998,52.024998,767.871094,169881.5938,675.199951,88.5
2020/08/04 00:00:00,25.004999,8.445,34.389999,52.043747,767.871094,169881.5938,672.799988,89
2020/08/04 00:15:00,25.109999,8.379999,34.379997,52.049999,767.875,169881.5938,673.599976,89
2020/08/04 00:30:00,25.109999,8.379999,34.029999,51.806248,767.871094,169881.5938,674.399963,92.5
2020/08/04 00:45:00,25.004999,8.492499,34.059998,52.03125,767.875,169881.5938,672,89
2020/08/04 01:00:00,25.004999,8.447499,34.399998,52.012497,767.875,169881.5938,673.599976,89
2020/08/04 01:15:00,25.109999,8.384999,34.399998,52.012497,767.871094,169881.5938,675.199951,90
2020/08/04 01:30:00,25.004999,8.445,34.389999,52.243748,763.875,169881.5938,674.399963,90.5
2020/08/04 01:45:00,25.004999,8.445,34.389999,52.043747,767.871094,169881.5938,673.599976,88.5
2020/08/04 02:00:00,25.109999,8.4325,34.059998,52.043747,767.871094,169881.5938,672,92
2020/08/04 02:15:00,25.109999,8.3825,34.379997,52.056248,767.875,169881.5938,672.799988,88
2020/08/04 02:30:00,25.109999,8.379999,34.379997,52.049999,767.871094,169881.5938,675.199951,88.5
2020/08/04 02:45:00,25.109999,8.3825,34.379997,52.03125,767.878906,169881.5938,673.599976,90.5
2020/08/04 03:00:00,25.089998,8.379999,34.369999,52.012497,767.875,169907.1875,674.399963,89
2020/08/04 03:15:00,25.109999,8.379999,34.369999,52.237499,763.875,169881.5938,673.599976,91
2020/08/04 03:30:00,25.109999,8.379999,34.369999,52.037498,767.875,169881.5938,675.199951,90.5
2020/08/04 03:45:00,25.109999,8.379999,34.359997,52.018749,767.875,169881.5938,672,89
2020/08/04 04:00:00,25.109999,8.379999,34.359997,52.03125,767.875,169881.5938,672,88
2020/08/04 04:15:00,25.109999,8.379999,34.359997,52.012497,767.875,169881.5938,672.799988,88.5
2020/08/04 04:30:00,25.004999,8.442499,34.359997,52,767.875,169881.5938,672.799988,90
2020/08/04 04:45:00,25.004999,8.44,34.349998,52.231247,763.878906,169830.3906,673.599976,89.5
2020/08/04 05:00:00,25.109999,8.3775,34.349998,52,767.875,169907.1875,675.199951,87.5
2020/08/04 05:15:00,25.004999,8.44,34.339996,52.237499,763.878906,169881.5938,673.599976,90
2020/08/04 05:30:00,25.004999,8.44,34.339996,52.231247,763.882812,169881.5938,675.199951,90
2020/08/04 05:45:00,25.109999,8.375,34.329998,52.193748,763.878906,169881.5938,672,87
2020/08/04 06:00:00,25.004999,8.4375,34.329998,52.224998,763.875,169881.5938,672.799988,91
2020/08/04 06:15:00,25.004999,8.4375,34.329998,52.024998,767.875,169881.5938,674.399963,86.5
2020/08/04 06:30:00,25.004999,8.4375,34.32,52.0625,767.875,169881.5938,674.399963,90.5
2020/08/04 06:45:00,25.08,8.0025,34.339996,52.043747,763.871094,169881.5938,675.199951,85.5
2020/08/04 07:00:00,25.035,8.112499,34.019997,52.199997,759.875,169881.5938,673.599976,88
2020/08/04 07:15:00,25.074999,8.0625,34.339996,52.237499,759.875,169881.5938,675.199951,89
2020/08/04 07:30:00,25.029999,8.125,34.339996,52.237499,759.875,169830.3906,672,86.5
2020/08/04 07:45:00,25.07,8.375,34.339996,52.03125,763.867187,169881.5938,675.199951,89.5
2020/08/04 08:00:00,25.089998,8.375,34.349998,52.143749,763.871094,169881.5938,672.799988,89.5
2020/08/04 08:15:00,25.089998,8.434999,34.099998,52.149998,763.871094,169881.5938,673.599976,88
2020/08/04 08:30:00,25.089998,8.375,34.359997,52.143749,763.867187,169881.5938,672.799988,90
2020/08/04 08:45:00,25.109999,8.375,34.389999,52.149998,763.863281,169881.5938,672,88.5
2020/08/04 09:00:00,25.004999,8.4375,34.389999,52.168747,763.867187,169881.5938,675.199951,92.5
2020/08/04 09:15:00,25.064999,8.4375,34.389999,52.09375,759.867187,169881.5938,672,90
2020/08/04 09:30:00,25.064999,8.4375,34.389999,52.15625,755.867187,169881.5938,672,94
2020/08/04 09:45:00,25.064999,8.497499,34.139999,52.074997,755.867187,169804.7969,672,92.5
2020/08/04 10:00:00,25.084999,8.495,34.119999,52.068748,755.863281,169753.5938,675.199951,93.5
