Serial Number:20895591 --

"Date Time, GMT -0700","Temp, (*F)","mV","pH","Button Down","Button Up","Host Connect","Start Calibration","Calibration Values","Calibration Buffers","End Calibration","Cancel Calibration","EOF"
2022-03-17 04:00:00,76.88,-81.66,8.16, , , , , , , , , 
2022-03-17 04:15:00,76.88,-81.58,8.16, , , , , , , , , 
2022-03-17 04:30:00,76.88,-81.47,8.16, , , , , , , , , 
2022-03-17 04:45:00,76.88,-81.74,8.16, , , , , , , , , 
2022-03-17 05:00:00,76.88,-81.64,8.16, , , , , , , , , 
2022-03-17 05:15:00,76.88,-75.03,8.04, , , , , , , , , 
2022-03-17 05:30:00,76.88,-76.19,8.06, , , , , , , , , 
2022-03-17 05:45:00,76.88,-76.08,8.06, , , , , , , , , 
2022-03-17 06:00:00,76.88,-76.49,8.07, , , , , , , , , 
2022-03-17 06:15:00,76.83,-76.49,8.07, , , , , , , , , 
2022-03-17 06:30:00,76.83,-81.28,8.16, , , , , , , , , 
2022-03-17 06:45:00,76.88,-81.25,8.16, , , , , , , , , 
2022-03-17 07:00:00,76.88,-81.36,8.16, , , , , , , , , 
2022-03-17 07:15:00,76.88,-81.27,8.16, , , , , , , , , 
2022-03-17 07:30:00,76.88,-81.24,8.16, , , , , , , , , 
2022-03-17 07:45:00,76.92,-81.28,8.16, , , , , , , , , 
2022-03-17 08:00:00,77.01,-81.38,8.16, , , , , , , , , 
2022-03-17 08:15:00,77.05,-81.46,8.16, , , , , , , , , 
2022-03-17 08:30:00,77.09,-81.56,8.16, , , , , , , , , 
2022-03-17 08:45:00,77.14,-81.85,8.17, , , , , , , , , 
2022-03-17 09:00:00,77.18,-81.71,8.16, , , , , , , , , 
2022-03-17 09:15:00,77.23,-82.41,8.18, , , , , , , , , 
2022-03-17 09:30:00,77.27,-83.41,8.19, , , , , , , , , 
2022-03-17 09:45:00,77.31,-84.02,8.20, , , , , , , , , 
2022-03-17 10:00:00,77.36,-84.17,8.21, , , , , , , , , 
2022-03-17 10:15:00,77.40,-84.82,8.22, , , , , , , , , 
2022-03-17 10:30:00,77.44,-85.24,8.23, , , , , , , , , 
2022-03-17 10:45:00,77.53,-85.88,8.24, , , , , , , , , 
2022-03-17 11:00:00,77.53,-84.94,8.22, , , , , , , , , 
2022-03-17 11:15:00,77.57,-83.74,8.20, , , , , , , , , 
2022-03-17 11:30:00,77.62,-84.57,8.21, , , , , , , , , 
2022-03-17 11:45:00,77.66,-85.64,8.23, , , , , , , , , 
2022-03-17 12:00:00,77.66,-84.94,8.22, , , , , , , , , 
2022-03-17 12:15:00,77.71,-85.67,8.23, , , , , , , , , 
2022-03-17 12:30:00,77.75,-86.33,8.25, , , , , , , , , 
2022-03-17 12:45:00,77.75,-86.32,8.25, , , , , , , , , 
2022-03-17 13:00:00,77.75,-82.69,8.18, , , , , , , , , 
2022-03-17 13:15:00,77.75,-85.64,8.23, , , , , , , , , 
2022-03-17 13:30:00,77.75,-87.02,8.26, , , , , , , , , 
2022-03-17 13:45:00,77.75,-87.25,8.26, , , , , , , , , 
2022-03-17 14:00:00,77.75,-86.83,8.26, , , , , , , , , 
2022-03-17 14:15:00,77.66,-86.72,8.25, , , , , , , , , 
2022-03-17 14:30:00,77.62,-86.53,8.25, , , , , , , , , 
2022-03-17 14:45:00,77.62,-86.58,8.25, , , , , , , , , 
2022-03-17 15:00:00,77.57,-86.83,8.26, , , , , , , , , 
2022-03-17 15:15:00,77.57,-86.19,8.24, , , , , , , , , 
2022-03-17 15:30:00,77.53,-86.58,8.25, , , , , , , , , 
2022-03-17 15:45:00,77.53,-86.17,8.24, , , , , , , , , 
2022-03-17 16:00:00,77.49,-86.08,8.24, , , , , , , , , 
2022-03-17 16:15:00,77.44,-85.60,8.23, , , , , , , , , 
2022-03-17 16:30:00,77.44,-85.55,8.23, , , , , , , , , 
2022-03-17 16:45:00,77.40,-85.03,8.22, , , , , , , , , 
2022-03-17 17:00:00,77.40,-85.27,8.23, , , , , , , , , 
2022-03-17 17:15:00,77.36,-85.44,8.23, , , , , , , , , 
2022-03-17 17:30:00,77.36,-85.69,8.24, , , , , , , , , 
2022-03-17 17:45:00,77.31,-85.32,8.23, , , , , , , , , 
2022-03-17 18:00:00,77.31,-85.16,8.23, , , , , , , , , 
2022-03-17 18:15:00,77.27,-84.64,8.22, , , , , , , , , 
2022-03-17 18:30:00,77.27,-83.99,8.20, , , , , , , , , 
2022-03-17 18:45:00,77.23,-84.17,8.21, , , , , , , , , 
2022-03-17 19:00:00,77.23,-84.35,8.21, , , , , , , , , 
2022-03-17 19:15:00,77.18,-83.96,8.20, , , , , , , , , 
2022-03-17 19:30:00,77.18,-84.08,8.21, , , , , , , , , 
2022-03-17 19:45:00,77.18,-83.92,8.20, , , , , , , , , 
2022-03-17 20:00:00,77.14,-83.83,8.20, , , , , , , , , 
2022-03-17 20:15:00,77.09,-83.69,8.20, , , , , , , , , 
2022-03-17 20:30:00,77.09,-83.61,8.20, , , , , , , , , 
2022-03-17 20:45:00,77.05,-83.57,8.20, , , , , , , , , 
2022-03-17 21:00:00,77.01,-83.30,8.19, , , , , , , , , 
2022-03-17 21:15:00,77.01,-83.38,8.19, , , , , , , , , 
2022-03-17 21:30:00,77.01,-83.16,8.19, , , , , , , , , 
2022-03-17 21:45:00,76.96,-82.94,8.19, , , , , , , , , 
2022-03-17 22:00:00,76.96,-83.11,8.19, , , , , , , , , 
2022-03-17 22:15:00,76.92,-82.97,8.19, , , , , , , , , 
2022-03-17 22:30:00,76.92,-82.88,8.18, , , , , , , , , 
2022-03-17 22:45:00,76.88,-82.82,8.18, , , , , , , , , 
2022-03-17 23:00:00,76.88,-82.78,8.18, , , , , , , , , 
2022-03-17 23:15:00,76.88,-82.74,8.18, , , , , , , , , 
2022-03-17 23:30:00,76.88,-82.60,8.18, , , , , , , , , 
2022-03-17 23:45:00,76.83,-82.63,8.18, , , , , , , , , 
2022-03-18 00:00:00,76.88,-82.67,8.18, , , , , , , , , 
2022-03-18 00:15:00,76.92,-82.61,8.18, , , , , , , , , 
2022-03-18 00:30:00,76.92,-82.55,8.18, , , , , , , , , 
2022-03-18 00:45:00,76.92,-82.52,8.18, , , , , , , , , 
2022-03-18 01:00:00,76.92,-82.50,8.18, , , , , , , , , 
2022-03-18 01:15:00,76.92,-82.47,8.18, , , , , , , , , 
2022-03-18 01:30:00,76.92,-82.44,8.18, , , , , , , , , 
2022-03-18 01:45:00,76.92,-82.39,8.18, , , , , , , , , 
2022-03-18 02:00:00,76.92,-82.35,8.18, , , , , , , , , 
2022-03-18 02:15:00,76.92,-82.38,8.18, , , , , , , , , 
2022-03-18 02:30:00,76.92,-82.32,8.17, , , , , , , , , 
2022-03-18 02:45:00,76.96,-82.33,8.17, , , , , , , , , 
2022-03-18 03:00:00,76.96,-82.30,8.17, , , , , , , , , 
2022-03-18 03:15:00,76.96,-82.27,8.17, , , , , , , , , 
2022-03-18 03:30:00,76.96,-82.19,8.17, , , , , , , , , 
2022-03-18 03:45:00,76.96,-82.19,8.17, , , , , , , , , 
2022-03-18 04:00:00,76.92,-82.11,8.17, , , , , , , , , 
2022-03-18 04:15:00,76.96,-82.27,8.17, , , , , , , , , 
2022-03-18 04:30:00,76.96,-82.21,8.17, , , , , , , , , 
2022-03-18 04:45:00,76.96,-82.13,8.17, , , , , , , , , 
2022-03-18 05:00:00,76.92,-82.08,8.17, , , , , , , , , 
2022-03-18 05:15:00,76.92,-82.02,8.17, , , , , , , , , 
2022-03-18 05:30:00,76.96,-82.03,8.17, , , , , , , , , 
2022-03-18 05:45:00,76.96,-81.96,8.17, , , , , , , , , 
2022-03-18 06:00:00,76.92,-81.83,8.17, , , , , , , , , 
2022-03-18 06:15:00,76.96,-81.91,8.17, , , , , , , , , 
2022-03-18 06:30:00,76.96,-81.81,8.17, , , , , , , , , 
2022-03-18 06:45:00,76.96,-81.86,8.17, , , , , , , , , 
2022-03-18 07:00:00,76.96,-81.83,8.17, , , , , , , , , 
2022-03-18 07:15:00,76.92,-81.81,8.17, , , , , , , , , 
2022-03-18 07:30:00,76.88,-82.57,8.18, , , , , , , , , 
2022-03-18 07:45:00,76.88,-82.38,8.18, , , , , , , , , 
2022-03-18 08:00:00,76.83,-82.16,8.17, , , , , , , , , 
2022-03-18 08:15:00,76.88,-82.38,8.18, , , , , , , , , 
2022-03-18 08:30:00,76.88,-82.03,8.17, , , , , , , , , 
2022-03-18 08:45:00,76.96,-82.24,8.17, , , , , , , , , 
2022-03-18 09:00:00,77.01,-82.52,8.18, , , , , , , , , 
2022-03-18 09:15:00,77.05,-82.60,8.18, , , , , , , , , 
2022-03-18 09:30:00,77.05,-83.05,8.19, , , , , , , , , 
2022-03-18 09:45:00,77.09,-83.27,8.19, , , , , , , , , 
2022-03-18 10:00:00,77.14,-83.41,8.19, , , , , , , , , 
2022-03-18 10:15:00,77.23,-84.10,8.21, , , , , , , , , 
2022-03-18 10:30:00,77.27,-84.96,8.22, , , , , , , , , 
2022-03-18 10:45:00,77.36,-85.39,8.23, , , , , , , , , 
2022-03-18 11:00:00,77.40,-86.61,8.25, , , , , , , , , 
2022-03-18 11:15:00,77.44,-86.82,8.26, , , , , , , , , 
2022-03-18 11:30:00,77.44,-85.60,8.23, , , , , , , , , 
2022-03-18 11:45:00,77.44,-85.27,8.23, , , , , , , , , 
2022-03-18 12:00:00,77.53,-87.32,8.26, , , , , , , , , 
2022-03-18 12:15:00,77.57,-87.78,8.27, , , , , , , , , 
2022-03-18 12:30:00,77.53,-86.47,8.25, , , , , , , , , 
2022-03-18 12:45:00,77.57,-87.74,8.27, , , , , , , , , 
2022-03-18 13:00:00,77.53,-86.47,8.25, , , , , , , , , 
2022-03-18 13:15:00,77.53,-82.27,8.17, , , , , , , , , 
2022-03-18 13:30:00,77.53,-83.52,8.20, , , , , , , , , 
2022-03-18 13:45:00,77.49,-83.24,8.19, , , , , , , , , 
2022-03-18 14:00:00,77.49,-84.07,8.21, , , , , , , , , 
2022-03-18 14:15:00,77.44,-83.77,8.20, , , , , , , , , 
2022-03-18 14:30:00,77.44,-85.28,8.23, , , , , , , , , 
2022-03-18 14:45:00,77.40,-83.33,8.19, , , , , , , , , 
2022-03-18 15:00:00,77.36,-84.30,8.21, , , , , , , , , 
2022-03-18 15:15:00,77.36,-84.05,8.21, , , , , , , , , 
2022-03-18 15:30:00,77.36,-86.00,8.24, , , , , , , , , 
2022-03-18 15:45:00,77.31,-86.88,8.26, , , , , , , , , 
2022-03-18 16:00:00,77.31,-87.30,8.26, , , , , , , , , 
2022-03-18 16:15:00,77.27,-87.77,8.27, , , , , , , , , 
2022-03-18 16:30:00,77.27,-87.61,8.27, , , , , , , , , 
2022-03-18 16:45:00,77.23,-87.69,8.27, , , , , , , , , 
2022-03-18 17:00:00,77.18,-87.27,8.26, , , , , , , , , 
2022-03-18 17:15:00,77.14,-87.35,8.27, , , , , , , , , 
2022-03-18 17:30:00,77.14,-86.41,8.25, , , , , , , , , 
2022-03-18 17:45:00,77.09,-85.36,8.23, , , , , , , , , 
2022-03-18 18:00:00,77.09,-85.28,8.23, , , , , , , , , 
2022-03-18 18:15:00,77.09,-85.69,8.24, , , , , , , , , 
2022-03-18 18:30:00,77.05,-85.46,8.23, , , , , , , , , 
2022-03-18 18:45:00,77.05,-85.22,8.23, , , , , , , , , 
2022-03-18 19:00:00,77.05,-85.16,8.23, , , , , , , , , 
2022-03-18 19:15:00,77.01,-84.97,8.22, , , , , , , , , 
2022-03-18 19:30:00,77.01,-84.75,8.22, , , , , , , , , 
2022-03-18 19:45:00,76.96,-84.58,8.22, , , , , , , , , 
2022-03-18 20:00:00,76.96,-84.60,8.22, , , , , , , , , 
2022-03-18 20:15:00,76.92,-84.38,8.21, , , , , , , , , 
2022-03-18 20:30:00,76.92,-84.39,8.21, , , , , , , , , 
2022-03-18 20:45:00,76.88,-84.33,8.21, , , , , , , , , 
2022-03-18 21:00:00,76.88,-83.97,8.20, , , , , , , , , 
2022-03-18 21:15:00,76.88,-83.97,8.20, , , , , , , , , 
2022-03-18 21:30:00,76.83,-83.78,8.20, , , , , , , , , 
2022-03-18 21:45:00,76.83,-82.33,8.18, , , , , , , , , 
2022-03-18 22:00:00,76.79,-83.75,8.20, , , , , , , , , 
2022-03-18 22:15:00,76.79,-83.75,8.20, , , , , , , , , 
2022-03-18 22:30:00,76.79,-83.63,8.20, , , , , , , , , 
2022-03-18 22:45:00,76.79,-83.52,8.20, , , , , , , , , 
2022-03-18 23:00:00,76.75,-83.58,8.20, , , , , , , , , 
2022-03-18 23:15:00,76.75,-83.41,8.19, , , , , , , , , 
2022-03-18 23:30:00,76.75,-83.42,8.20, , , , , , , , , 
2022-03-18 23:45:00,76.75,-83.42,8.20, , , , , , , , , 
2022-03-19 00:00:00,76.79,-83.39,8.19, , , , , , , , , 
2022-03-19 00:15:00,76.79,-83.32,8.19, , , , , , , , , 
2022-03-19 00:30:00,76.75,-83.30,8.19, , , , , , , , , 
2022-03-19 00:45:00,76.79,-83.21,8.19, , , , , , , , , 
2022-03-19 01:00:00,76.79,-83.22,8.19, , , , , , , , , 
2022-03-19 01:15:00,76.79,-83.17,8.19, , , , , , , , , 
2022-03-19 01:30:00,76.79,-83.11,8.19, , , , , , , , , 
2022-03-19 01:45:00,76.79,-83.11,8.19, , , , , , , , , 
2022-03-19 02:00:00,76.79,-83.07,8.19, , , , , , , , , 
2022-03-19 02:15:00,76.79,-82.94,8.19, , , , , , , , , 
2022-03-19 02:30:00,76.79,-82.89,8.19, , , , , , , , , 
2022-03-19 02:45:00,76.75,-82.92,8.19, , , , , , , , , 
2022-03-19 03:00:00,76.79,-82.86,8.18, , , , , , , , , 
2022-03-19 03:15:00,76.75,-82.80,8.18, , , , , , , , , 
2022-03-19 03:30:00,76.75,-82.83,8.18, , , , , , , , , 
2022-03-19 03:45:00,76.75,-82.82,8.18, , , , , , , , , 
2022-03-19 04:00:00,76.75,-82.82,8.18, , , , , , , , , 
2022-03-19 04:15:00,76.75,-82.82,8.18, , , , , , , , , 
2022-03-19 04:30:00,76.75,-82.75,8.18, , , , , , , , , 
2022-03-19 04:45:00,76.75,-82.67,8.18, , , , , , , , , 
2022-03-19 05:00:00,76.75,-82.61,8.18, , , , , , , , , 
2022-03-19 05:15:00,76.75,-82.28,8.17, , , , , , , , , 
2022-03-19 05:30:00,76.75,-81.50,8.16, , , , , , , , , 
2022-03-19 05:45:00,76.79,-81.94,8.17, , , , , , , , , 
2022-03-19 06:00:00,76.79,-81.71,8.16, , , , , , , , , 
2022-03-19 06:15:00,76.79,-81.47,8.16, , , , , , , , , 
2022-03-19 06:30:00,76.79,-81.38,8.16, , , , , , , , , 
2022-03-19 06:45:00,76.75,-81.86,8.17, , , , , , , , , 
2022-03-19 07:00:00,76.75,-81.83,8.17, , , , , , , , , 
2022-03-19 07:15:00,76.75,-81.97,8.17, , , , , , , , , 
2022-03-19 07:30:00,76.75,-82.02,8.17, , , , , , , , , 
2022-03-19 07:45:00,76.75,-82.17,8.17, , , , , , , , , 
2022-03-19 08:00:00,76.75,-82.24,8.17, , , , , , , , , 
2022-03-19 08:15:00,76.79,-82.35,8.18, , , , , , , , , 
2022-03-19 08:30:00,76.88,-82.47,8.18, , , , , , , , , 
2022-03-19 08:45:00,76.88,-82.60,8.18, , , , , , , , , 
2022-03-19 09:00:00,76.92,-82.71,8.18, , , , , , , , , 
2022-03-19 09:15:00,77.01,-82.47,8.18, , , , , , , , , 
2022-03-19 09:30:00,77.01,-82.25,8.17, , , , , , , , , 
2022-03-19 09:45:00,77.05,-81.41,8.16, , , , , , , , , 
2022-03-19 10:00:00,77.09,-81.30,8.16, , , , , , , , , 
2022-03-19 10:15:00,77.14,-81.38,8.16, , , , , , , , , 
2022-03-19 10:30:00,77.18,-81.88,8.17, , , , , , , , , 
2022-03-19 10:45:00,77.18,-83.72,8.20, , , , , , , , , 
2022-03-19 11:00:00,77.23,-84.11,8.21, , , , , , , , , 
2022-03-19 11:15:00,77.23,-82.82,8.18, , , , , , , , , 
2022-03-19 11:30:00,77.23,-85.47,8.23, , , , , , , , , 
2022-03-19 11:45:00,77.27,-84.85,8.22, , , , , , , , , 
2022-03-19 12:00:00,77.27,-84.71,8.22, , , , , , , , , 
2022-03-19 12:15:00,77.31,-86.28,8.25, , , , , , , , , 
2022-03-19 12:30:00,77.31,-85.02,8.22, , , , , , , , , 
2022-03-19 12:45:00,77.31,-85.82,8.24, , , , , , , , , 
2022-03-19 13:00:00,77.31,-84.49,8.21, , , , , , , , , 
2022-03-19 13:15:00,77.31,-86.05,8.24, , , , , , , , , 
2022-03-19 13:30:00,77.36,-85.07,8.22, , , , , , , , , 
2022-03-19 13:45:00,77.36,-84.92,8.22, , , , , , , , , 
2022-03-19 14:00:00,77.36,-84.91,8.22, , , , , , , , , 
2022-03-19 14:15:00,77.31,-84.96,8.22, , , , , , , , , 
2022-03-19 14:30:00,77.36,-84.80,8.22, , , , , , , , , 
2022-03-19 14:45:00,77.36,-84.61,8.22, , , , , , , , , 
2022-03-19 15:00:00,77.31,-85.33,8.23, , , , , , , , , 
2022-03-19 15:15:00,77.31,-84.72,8.22, , , , , , , , , 
2022-03-19 15:30:00,77.27,-84.25,8.21, , , , , , , , , 
2022-03-19 15:45:00,77.27,-84.74,8.22, , , , , , , , , 
2022-03-19 16:00:00,77.23,-84.33,8.21, , , , , , , , , 
2022-03-19 16:15:00,77.18,-84.58,8.22, , , , , , , , , 
2022-03-19 16:30:00,77.14,-84.50,8.21, , , , , , , , , 
2022-03-19 16:45:00,77.09,-84.38,8.21, , , , , , , , , 
2022-03-19 17:00:00,77.09,-84.13,8.21, , , , , , , , , 
2022-03-19 17:15:00,77.09,-84.00,8.21, , , , , , , , , 
2022-03-19 17:30:00,77.09,-84.02,8.21, , , , , , , , , 
2022-03-19 17:45:00,77.09,-83.61,8.20, , , , , , , , , 
2022-03-19 18:00:00,77.09,-83.60,8.20, , , , , , , , , 
2022-03-19 18:15:00,77.09,-83.67,8.20, , , , , , , , , 
2022-03-19 18:30:00,77.05,-83.57,8.20, , , , , , , , , 
2022-03-19 18:45:00,77.05,-83.52,8.20, , , , , , , , , 
2022-03-19 19:00:00,77.01,-83.64,8.20, , , , , , , , , 
2022-03-19 19:15:00,77.01,-83.52,8.20, , , , , , , , , 
2022-03-19 19:30:00,76.96,-83.38,8.19, , , , , , , , , 
2022-03-19 19:45:00,76.96,-83.13,8.19, , , , , , , , , 
2022-03-19 20:00:00,76.96,-83.27,8.19, , , , , , , , , 
2022-03-19 20:15:00,76.92,-83.28,8.19, , , , , , , , , 
2022-03-19 20:30:00,76.92,-83.22,8.19, , , , , , , , , 
2022-03-19 20:45:00,76.92,-83.07,8.19, , , , , , , , , 
2022-03-19 21:00:00,76.92,-83.08,8.19, , , , , , , , , 
2022-03-19 21:15:00,76.88,-83.07,8.19, , , , , , , , , 
2022-03-19 21:30:00,76.88,-82.92,8.19, , , , , , , , , 
2022-03-19 21:45:00,76.83,-82.96,8.19, , , , , , , , , 
2022-03-19 22:00:00,76.83,-82.85,8.18, , , , , , , , , 
2022-03-19 22:15:00,76.79,-82.77,8.18, , , , , , , , , 
2022-03-19 22:30:00,76.79,-82.71,8.18, , , , , , , , , 
2022-03-19 22:45:00,76.79,-82.64,8.18, , , , , , , , , 
2022-03-19 23:00:00,76.79,-82.53,8.18, , , , , , , , , 
2022-03-19 23:15:00,76.79,-82.49,8.18, , , , , , , , , 
2022-03-19 23:30:00,76.79,-82.42,8.18, , , , , , , , , 
2022-03-19 23:45:00,76.79,-82.32,8.17, , , , , , , , , 
2022-03-20 00:00:00,76.79,-82.38,8.18, , , , , , , , , 
2022-03-20 00:15:00,76.79,-82.44,8.18, , , , , , , , , 
2022-03-20 00:30:00,76.75,-82.27,8.17, , , , , , , , , 
2022-03-20 00:45:00,76.75,-82.33,8.18, , , , , , , , , 
2022-03-20 01:00:00,76.79,-82.28,8.17, , , , , , , , , 
2022-03-20 01:15:00,76.79,-82.24,8.17, , , , , , , , , 
2022-03-20 01:30:00,76.79,-81.94,8.17, , , , , , , , , 
2022-03-20 01:45:00,76.79,-81.42,8.16, , , , , , , , , 
2022-03-20 02:00:00,76.79,-81.00,8.15, , , , , , , , , 
2022-03-20 02:15:00,76.79,-79.44,8.12, , , , , , , , , 
2022-03-20 02:30:00,76.79,-79.50,8.12, , , , , , , , , 
2022-03-20 02:45:00,76.79,-79.49,8.12, , , , , , , , , 
2022-03-20 03:00:00,76.79,-79.30,8.12, , , , , , , , , 
2022-03-20 03:15:00,76.79,-79.39,8.12, , , , , , , , , 
2022-03-20 03:30:00,76.79,-80.10,8.13, , , , , , , , , 
2022-03-20 03:45:00,76.79,-80.36,8.14, , , , , , , , , 
2022-03-20 04:00:00,76.75,-80.42,8.14, , , , , , , , , 
2022-03-20 04:15:00,76.79,-80.58,8.14, , , , , , , , , 
2022-03-20 04:30:00,76.75,-80.60,8.14, , , , , , , , , 
2022-03-20 04:45:00,76.79,-80.63,8.14, , , , , , , , , 
2022-03-20 05:00:00,76.79,-80.52,8.14, , , , , , , , , 
2022-03-20 05:15:00,76.79,-80.38,8.14, , , , , , , , , 
2022-03-20 05:30:00,76.79,-80.60,8.14, , , , , , , , , 
2022-03-20 05:45:00,76.79,-80.72,8.15, , , , , , , , , 
2022-03-20 06:00:00,76.75,-80.75,8.15, , , , , , , , , 
2022-03-20 06:15:00,76.75,-80.80,8.15, , , , , , , , , 
2022-03-20 06:30:00,76.79,-80.72,8.15, , , , , , , , , 
2022-03-20 06:45:00,76.79,-80.78,8.15, , , , , , , , , 
2022-03-20 07:00:00,76.79,-80.77,8.15, , , , , , , , , 
2022-03-20 07:15:00,76.75,-80.80,8.15, , , , , , , , , 
2022-03-20 07:30:00,76.75,-80.74,8.15, , , , , , , , , 
2022-03-20 07:45:00,76.75,-80.80,8.15, , , , , , , , , 
2022-03-20 08:00:00,76.70,-80.80,8.15, , , , , , , , , 
2022-03-20 08:15:00,76.70,-80.80,8.15, , , , , , , , , 
2022-03-20 08:30:00,76.79,-81.00,8.15, , , , , , , , , 
2022-03-20 08:45:00,76.88,-81.21,8.15, , , , , , , , , 
2022-03-20 09:00:00,76.92,-81.46,8.16, , , , , , , , , 
2022-03-20 09:15:00,76.96,-81.77,8.16, , , , , , , , , 
2022-03-20 09:30:00,77.01,-81.85,8.17, , , , , , , , , 
2022-03-20 09:45:00,77.05,-81.91,8.17, , , , , , , , , 
2022-03-20 10:00:00,77.09,-82.66,8.18, , , , , , , , , 
2022-03-20 10:15:00,77.14,-83.36,8.19, , , , , , , , , 
2022-03-20 10:30:00,77.23,-83.74,8.20, , , , , , , , , 
2022-03-20 10:45:00,77.23,-84.22,8.21, , , , , , , , , 
2022-03-20 11:00:00,77.14,-83.30,8.19, , , , , , , , , 
2022-03-20 11:15:00,77.09,-83.14,8.19, , , , , , , , , 
2022-03-20 11:30:00,77.09,-82.92,8.19, , , , , , , , , 
2022-03-20 11:45:00,77.01,-82.53,8.18, , , , , , , , , 
2022-03-20 12:00:00,77.01,-82.78,8.18, , , , , , , , , 
2022-03-20 12:15:00,76.96,-82.92,8.19, , , , , , , , , 
2022-03-20 12:30:00,76.92,-82.78,8.18, , , , , , , , , 
2022-03-20 12:45:00,76.92,-82.55,8.18, , , , , , , , , 
2022-03-20 13:00:00,76.88,-82.67,8.18, , , , , , , , , 
2022-03-20 13:15:00,76.88,-82.66,8.18, , , , , , , , , 
2022-03-20 13:30:00,76.92,-82.82,8.18, , , , , , , , , 
2022-03-20 13:45:00,76.92,-82.83,8.18, , , , , , , , , 
2022-03-20 14:00:00,76.88,-82.64,8.18, , , , , , , , , 
2022-03-20 14:15:00,76.92,-82.63,8.18, , , , , , , , , 
2022-03-20 14:30:00,76.88,-82.83,8.18, , , , , , , , , 
2022-03-20 14:45:00,76.88,-82.88,8.18, , , , , , , , , 
2022-03-20 15:00:00,76.88,-82.83,8.18, , , , , , , , , 
2022-03-20 15:15:00,76.83,-82.94,8.19, , , , , , , , , 
2022-03-20 15:30:00,76.83,-82.78,8.18, , , , , , , , , 
2022-03-20 15:45:00,76.83,-82.88,8.19, , , , , , , , , 
2022-03-20 16:00:00,76.79,-82.83,8.18, , , , , , , , , 
2022-03-20 16:15:00,76.75,-82.69,8.18, , , , , , , , , 
2022-03-20 16:30:00,76.70,-82.36,8.18, , , , , , , , , 
2022-03-20 16:45:00,76.70,-82.36,8.18, , , , , , , , , 
2022-03-20 17:00:00,76.75,-82.22,8.17, , , , , , , , , 
2022-03-20 17:15:00,76.75,-82.16,8.17, , , , , , , , , 
2022-03-20 17:30:00,76.79,-82.07,8.17, , , , , , , , , 
2022-03-20 17:45:00,76.79,-81.94,8.17, , , , , , , , , 
2022-03-20 18:00:00,76.79,-81.92,8.17, , , , , , , , , 
2022-03-20 18:15:00,76.75,-81.86,8.17, , , , , , , , , 
2022-03-20 18:30:00,76.79,-81.85,8.17, , , , , , , , , 
2022-03-20 18:45:00,76.79,-81.75,8.16, , , , , , , , , 
2022-03-20 19:00:00,76.75,-81.67,8.16, , , , , , , , , 
2022-03-20 19:15:00,76.75,-81.58,8.16, , , , , , , , , 
2022-03-20 19:30:00,76.75,-81.55,8.16, , , , , , , , , 
2022-03-20 19:45:00,76.75,-81.89,8.17, , , , , , , , , 
2022-03-20 20:00:00,76.75,-81.67,8.16, , , , , , , , , 
2022-03-20 20:15:00,76.75,-81.60,8.16, , , , , , , , , 
2022-03-20 20:30:00,76.75,-81.41,8.16, , , , , , , , , 
2022-03-20 20:45:00,76.75,-81.30,8.16, , , , , , , , , 
2022-03-20 21:00:00,76.75,-81.30,8.16, , , , , , , , , 
2022-03-20 21:15:00,76.75,-81.27,8.16, , , , , , , , , 
2022-03-20 21:30:00,76.75,-81.39,8.16, , , , , , , , , 
2022-03-20 21:45:00,76.75,-81.39,8.16, , , , , , , , , 
2022-03-20 22:00:00,76.75,-81.41,8.16, , , , , , , , , 
2022-03-20 22:15:00,76.75,-81.30,8.16, , , , , , , , , 
2022-03-20 22:30:00,76.75,-81.33,8.16, , , , , , , , , 
2022-03-20 22:45:00,76.75,-81.35,8.16, , , , , , , , , 
2022-03-20 23:00:00,76.75,-81.27,8.16, , , , , , , , , 
2022-03-20 23:15:00,76.79,-81.25,8.16, , , , , , , , , 
2022-03-20 23:30:00,76.75,-81.38,8.16, , , , , , , , , 
2022-03-20 23:45:00,76.79,-81.28,8.16, , , , , , , , , 
2022-03-21 00:00:00,76.75,-81.25,8.16, , , , , , , , , 
2022-03-21 00:15:00,76.75,-81.08,8.15, , , , , , , , , 
2022-03-21 00:30:00,76.75,-81.08,8.15, , , , , , , , , 
2022-03-21 00:45:00,76.75,-81.13,8.15, , , , , , , , , 
2022-03-21 01:00:00,76.75,-80.92,8.15, , , , , , , , , 
2022-03-21 01:15:00,76.75,-81.06,8.15, , , , , , , , , 
2022-03-21 01:30:00,76.75,-80.97,8.15, , , , , , , , , 
2022-03-21 01:45:00,76.75,-80.89,8.15, , , , , , , , , 
2022-03-21 02:00:00,76.75,-80.89,8.15, , , , , , , , , 
2022-03-21 02:15:00,76.75,-80.74,8.15, , , , , , , , , 
2022-03-21 02:30:00,76.75,-80.83,8.15, , , , , , , , , 
2022-03-21 02:45:00,76.75,-80.78,8.15, , , , , , , , , 
2022-03-21 03:00:00,76.75,-81.02,8.15, , , , , , , , , 
2022-03-21 03:15:00,76.75,-81.02,8.15, , , , , , , , , 
2022-03-21 03:30:00,76.75,-80.88,8.15, , , , , , , , , 
2022-03-21 03:45:00,76.75,-80.85,8.15, , , , , , , , , 
2022-03-21 04:00:00,76.75,-80.69,8.15, , , , , , , , , 
2022-03-21 04:15:00,76.75,-80.74,8.15, , , , , , , , , 
